SysConst;AvgTime;Oxygen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75;1749731001;8918,5;20250612 14:23:21;14:23:21;none;;;;1749731001;2,44117E-05;0,024411711;-0,232324144;200,19;339,7293977;34,50360728;20,33170279;0,002589409;2,960173991;0,002588152;0,001617708;0,003988675;24,99552741;24,8953;3,159883715;70,04193503;2,227346724;3,180018831;0,932536991;-1,076556467;16,99621787;1,213864195;17,13751427;-0,216119644;0,024809195;-0,232324144;204,4729711;204,6764909;2,27244E-05;67,0236983;0,024411711;21,91026544;21,93073212;1,58534E-08;78,78677453;67;10;1;0;54160,14164;-;-;0;0;#DIV/0!;0;-;-;0;0;#DIV/0!;0,5;0,020993029;-0,232324144;#DIV/0!;-11,06672834;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0499917;0,020993029;0,41993028;0,079786753;6;0,5;0: Broadleaf;2;TRUE;1749731001;200,19;200,009;21,9309;21,9101;200,38;21,4147;699,955;101,462;0,10003;25,0018;24,8953;999,9;0;0;10029;0;0,00993809;0,181686;204,679;204,489;0,0207939;200,009;21,9101;2,22516;2,22305;19,1446;19,1294;0,0499917;0;0;0;4,24;0,0499917;0,12;2,17;34,812;39,812;37,437;39,687;37,312;0;0;0;1749730999;0;2,7568;-9,344615254;6,066153945;-0,7188;15;0;--:--:--;0;0;0;0;0;0;0;0;0;0;0;-0,23281999;-0,002874244;0,024446031;1;0,002659001;-0,001523162;0,000323028;1;2;2;2/2;3,32675;2,83434;0,0534153;0,0538381;0,113997;0,116266;26151,5;29246,5;27291,6;30746,1;33394,2;35659,6;41781,1;44417,6;2,23476;2,29332;0,0459909;0;24,1401;999,9;49,8;34,2;26,5175;63,8355;17,8085;2;-0,136984;0,211146;20,2122;5,20531;11,9381;4,99344;3,291;1557,8;6384,9;9999;10,8;1,86243;1,86736;1,86874;1,86338;1,86702;1,86204;1,86264;1,86485;0;0;0;0;00000000;iiiiiiii;off;off;off;off;0;100;100;-0,19;0,5162;-0,397697078;0,001218779;-9,91736E-07;4,31398E-10;-0,059978091;0,004864177;0,001046926;-8,22577E-07;3;2181;0;24;29162183,4;29162183,4;0,718994;2,70752;2,14966;2,59766;2,34741;2,28271;42,1121;23,8861;18;630,67;729,654;24,3399;25,6406;30,0001;25,6773;25,457;14,3898;14,5787;98,1482;24,3394;200;21,9099;99,9631;99,6322
76;1749731122;9039;20250612 14:25:21;14:25:21;none;;;;1749731122;2,32667E-05;0,023266694;-0,11396384;100,107;172,159643;17,48399531;10,16655407;0,002461317;2,962284321;0,002460182;0,001537716;0,003988675;24,99342668;24,9076;3,162203474;70,04840194;2,227233666;3,17956385;0,934969808;-1,026061224;14,66070532;1,046368885;14,68500166;-0,118815091;0,021587814;-0,11396384;102,254733;102,3539091;0,000180262;67,0236983;0,023266694;21,9114191;21,93092667;1,5199E-08;78,78677453;67;10;1;0;54222,59263;-;-;0;0;#DIV/0!;0;-;-;0;0;#DIV/0!;0,5;0,020993029;-0,11396384;#DIV/0!;-5,428651684;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0499917;0,020993029;0,41993028;0,079786753;6;0,5;0: Broadleaf;2;TRUE;1749731122;100,107;100,007;21,9309;21,9128;100,392;21,4147;699,924;101,457;0,0998748;24,9994;24,9076;999,9;0;0;10041,5;0;0,00993809;0,10038;102,352;102,247;0,0180302;100,007;21,9128;2,22504;2,22321;19,1438;19,1306;0,0499917;0;0;0;0,66;0,0499917;-2,59;2,27;35,5;41,125;38,312;41,687;38,125;0;0;0;1749731120;0;3,455;-5,32888887;11,01743595;-0,759230769;15;0;--:--:--;0;0;0;0;0;0;0;0;0;0;0;-0,152589929;0,114938048;0,023600044;1;0,002432598;-1,06951E-05;0,000123217;1;2;2;2/2;3,32672;2,83431;0,0284923;0,0286876;0,113994;0,116273;26840,6;30024,7;27291,9;30746,7;33394,6;35659,6;41781,6;44418,1;2,2352;2,29376;0,0476539;0;24,1251;999,9;49,9;34,2;26,5748;63,5355;17,8526;2;-0,137598;0,26271;20,2123;5,20603;11,9381;4,99344;3,291;1561,4;6396,4;9999;10,8;1,86241;1,86735;1,86873;1,86338;1,86703;1,86206;1,86264;1,86481;0;0;0;0;00000000;iiiiiiii;off;off;off;off;0;100;100;-0,285;0,5162;-0,397697078;0,001218779;-9,91736E-07;4,31398E-10;-0,059978091;0,004864177;0,001046926;-8,22577E-07;3;2181;0;24;29162185,4;29162185,4;0,437012;2,7002;2,14966;2,59766;2,34741;2,37793;42,0329;23,8949;18;630,871;729,894;24,2642;25,6279;30,0001;25,6666;25,4463;8,75738;14,5787;98,1482;24,3019;100;21,9099;99,9643;99,6336
77;1749731242;9159,5;20250612 14:27:22;14:27:22;none;;;;1749731242;3,69394E-05;0,036939392;-0,175829293;50,1191;120,5356943;12,24060781;5,089681116;0,003926031;2,965796641;0,003923146;0,002452225;0,003988675;24,97641317;24,8848;3,15790461;70,09965437;2,227069974;3,177005642;0,930834636;-1,629027172;16,16508408;1,152163002;15,69220859;-0,180015243;0,039955041;-0,175829293;51,0929296;51,24592545;0,000282387;67,0236983;0,036939392;21,89909435;21,93006606;-3,31485E-08;78,78677453;67;10;1;0;54328,4068;-;-;0;0;#DIV/0!;0;-;-;0;0;#DIV/0!;0,5;0,020993029;-0,175829293;#DIV/0!;-8,375603935;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0499917;0,020993029;0,41993028;0,079786753;6;0,5;0: Broadleaf;2;TRUE;1749731242;50,1191;49,9665;21,9304;21,8969;50,4578;21,4142;699,919;101,452;0,0997261;24,9859;24,8848;999,9;0;0;10062;0;0,00993809;0,152596;51,2429;51,0851;0,0335293;49,9665;21,8969;2,22489;2,22149;19,1427;19,1181;0,0499917;0;0;0;2,53;0,0499917;3,7;1,76;34,625;38,375;36,687;37,812;36,437;0;0;0;1749731240;0;3,9556;6,335384527;3,780000037;0,9944;15;0;--:--:--;0;0;0;0;0;0;0;0;0;0;0;-0,150500066;0,021385323;0,014132013;1;0,003587293;0,001668673;0,000260395;1;2;2;2/2;3,32671;2,83433;0,0147021;0,0147275;0,11399;0,116212;27222;30458;27292,1;30748,3;33395,1;35663,1;41782,1;44419,4;2,2342;2,29394;0,0463247;0;24,1241;999,9;49,9;34,2;26,5744;63,4055;17,9447;2;-0,139028;0,179651;20,2104;5,20519;11,9381;4,99324;3,291;1565,4;6408,9;9999;10,8;1,86235;1,86723;1,86869;1,86328;1,86698;1,86203;1,86259;1,86478;0;0;0;0;00000000;iiiiiiii;off;off;off;off;0;100;100;-0,339;0,5162;-0,397697078;0,001218779;-9,91736E-07;4,31398E-10;-0,059978091;0,004864177;0,001046926;-8,22577E-07;3;2181;0;24;29162187,4;29162187,4;0,292969;2,7356;2,14966;2,59766;2,34741;2,32666;41,9538;23,9124;18;630,012;729,882;24,3076;25,615;29,9999;25,6537;25,4334;5,89184;14,5787;98,1482;24,3174;50;21,9099;99,9653;99,6373
78;1749731363;9280;20250612 14:29:22;14:29:22;none;;;;1749731363;2,43606E-05;0,024360628;-0,018379124;-0,251866;11,10378635;1,127522799;-0,025575479;0,002572037;2,964867807;0,002570798;0,00160686;0,003988675;24,99434983;24,9036;3,161448917;69,9652087;2,224747643;3,179791333;0,936701275;-1,074303687;15,50466946;1,105624743;15,53997919;-0,024433184;0,02469103;-0,018379124;-0,280288729;-0,26387697;-7,80246E-05;67,0236983;0,024360628;21,8889441;21,90936727;-3,80614E-08;78,78677453;67;10;1;0;54298,17653;-;-;0;0;#DIV/0!;0;-;-;0;0;#DIV/0!;0,5;0,020993029;-0,018379124;#DIV/0!;-0,875487023;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0499917;0,020993029;0,41993028;0,079786753;6;0,5;0: Broadleaf;2;TRUE;1749731363;-0,251866;-0,272814;21,9092;21,8885;0,145654;21,394;700,002;101,444;0,0999926;25,0006;24,9036;999,9;0;0;10057,5;0;0,00993809;0,0209483;-0,257508;-0,278919;0,02075;-0,272814;21,8885;2,22256;2,22046;19,1259;19,1107;0,0499917;0;0;0;4,91;0,0499917;-1,66;2,5;34,875;39,937;37,5;39,812;37,375;0;0;0;1749731360;0;2,8588;1,843846228;0,452307681;-0,4644;15;0;--:--:--;0;0;0;0;0;0;0;0;0;0;0;-0,028749218;0,01134022;0,00844765;1;0,002732385;-0,001458196;0,000235053;1;2;2;2/2;3,32681;2,83456;4,32625E-05;-8,20566E-05;0,113909;0,116175;27628,9;30917,6;27293,7;30749,7;33399,9;35666,5;41784,4;44421,9;2,23484;2,29402;0,046742;0;24,1361;999,9;50;34,2;26,6314;63,4655;17,8486;2;-0,140014;0,233442;20,2127;5,20543;11,9381;4,99348;3,291;1569;6420,5;9999;10,9;1,86234;1,86723;1,86866;1,86327;1,86692;1,86202;1,86257;1,86478;0;0;0;0;00000000;iiiiiiii;off;off;off;off;0;100;100;-0,398;0,5152;-0,397697078;0,001218779;-9,91736E-07;4,31398E-10;-0,059978091;0,004864177;0,001046926;-8,22577E-07;3;2181;0;24;29162189,4;29162189,4;0,0317383;4,99756;2,14966;2,59644;2,34741;2,31445;41,7961;23,9124;18;630,327;729,785;24,3145;25,5999;30,0001;25,6403;25,4206;0;14,5787;98,1482;24,3136;0;21,9067;99,9708;99,6426
79;1749731483;9400,5;20250612 14:31:23;14:31:23;none;;;;1749731483;2,61452E-05;0,026145158;-0,102590702;50,603;108,7584683;11,04401897;5,138546913;0,002766436;2,960687055;0,002765001;0,001728254;0,003988675;25,00088146;24,8948;3,159789447;69,94557953;2,225051843;3,181118603;0,934737605;-1,153001472;18,00474803;1,285704557;18,14143979;-0,224442332;0,026958734;-0,102590702;51,59984526;51,74278667;-0,013537645;67,0236983;0,026145158;21,88980871;21,91172667;1,37121E-09;78,78677453;67;10;1;0;54173,83268;-;-;0;0;#DIV/0!;0;-;-;0;0;#DIV/0!;0,5;0,020993029;-0,102590702;#DIV/0!;-4,886893823;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0499917;0,020993029;0,41993028;0,079786753;6;0,5;0: Broadleaf;2;TRUE;1749731483;50,603;50,4118;21,9117;21,8891;50,9412;21,3964;700,036;101,446;0,10029;25,0076;24,8948;999,9;0;0;10033,5;0;0,00955585;0,191257;51,7367;51,5399;0,0226097;50,4118;21,8891;2,22286;2,22056;19,128;19,1114;0,0499917;0;0;0;4,3;0,0499917;-0,96;3,6;35,5;41,187;38,312;41,75;38,125;0;0;0;1749731481;0;2,99;-3,8242736;17,58495721;-0,966923077;15;0;--:--:--;0;0;0;0;0;0;0;0;0;0;0;-0,124371478;0,120509513;0,03318049;1;0,002780667;-0,000188404;7,95137E-05;1;2;2;2/2;3,32685;2,83465;0,0148399;0,0148558;0,113923;0,116183;27219,9;30456;27293,6;30750,1;33399,5;35666,5;41784,5;44422,2;2,23506;2,29462;0,0465155;0;24,131;999,9;50;34,1;26,4804;63,9355;17,8205;2;-0,140348;0,305719;20,2128;5,20507;11,9381;4,99336;3,291;1573;6433;9999;10,9;1,86233;1,86721;1,86859;1,86325;1,86691;1,86195;1,86249;1,86478;0;0;0;0;00000000;iiiiiiii;off;off;off;off;0;100;100;-0,338;0,5153;-0,397697078;0,001218779;-9,91736E-07;4,31398E-10;-0,059978091;0,004864177;0,001046926;-8,22577E-07;3;2181;0;24;29162191,4;29162191,4;0,310059;2,76367;2,14966;2,59766;2,34741;2,36572;41,6127;23,9211;18;630,374;730,163;24,2496;25,5891;30,0001;25,63;25,4099;6,21102;14,5787;98,1482;24,2449;50;21,9067;99,9709;99,6436
80;1749731604;9521;20250612 14:33:23;14:33:23;none;;;;1749731604;3,20902E-05;0,032090196;-0,034076126;100,173;114,5985692;11,63805509;10,17306674;0,003399165;2,963215715;0,003397001;0,00212332;0,003988675;24,98225493;24,8951;3,159846007;70,04464559;2,22593277;3,177877125;0,933913238;-1,415177645;15,24042529;1,087285814;14,91652213;-0,069741399;0,03232671;-0,034076126;102,389063;102,4185515;9,48986E-05;67,0236983;0,032090196;21,89118513;21,91808667;4,43255E-08;78,78677453;67;10;1;0;54251,59686;-;-;0;0;#DIV/0!;0;-;-;0;0;#DIV/0!;0,5;0,020993029;-0,034076126;#DIV/0!;-1,623211546;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0499917;0,020993029;0,41993028;0,079786753;6;0,5;0: Broadleaf;2;TRUE;1749731604;100,173;100,116;21,9185;21,8914;100,457;21,4029;700,033;101,455;0,0999773;24,9905;24,8951;999,9;0;0;10047;0;0,00986164;0,0563965;102,417;102,357;0,0271149;100,116;21,8914;2,22374;2,22099;19,1344;19,1145;0,0499917;0;0;0;5,78;0,0499917;-0,17;0,74;34,625;38,312;36,625;37,75;36,375;0;0;0;1749731601;0;4,0984;2,066923078;5,810769179;-0,1084;15;0;--:--:--;0;0;0;0;0;0;0;0;0;0;0;-0,050821796;0,023255479;0,015830976;1;0,003329401;-0,000155096;7,90045E-05;1;2;2;2/2;3,32685;2,83445;0,0285128;0,0287201;0,113958;0,116202;26842,1;30025,7;27293,8;30748,6;33398,1;35664;41784,4;44420,1;2,23548;2,29524;0,0462234;0;24,1361;999,9;50,1;34,1;26,531;63,8755;17,7684;2;-0,140817;0,198144;20,2114;5,20519;11,9381;4,99356;3,291;1576,6;6444,5;9999;10,9;1,86224;1,8672;1,86859;1,86323;1,86685;1,86188;1,86249;1,86468;0;0;0;0;00000000;iiiiiiii;off;off;off;off;0;100;100;-0,284;0,5156;-0,397697078;0,001218779;-9,91736E-07;4,31398E-10;-0,059978091;0,004864177;0,001046926;-8,22577E-07;3;2181;0;24;29162193,4;29162193,4;0,443115;2,75513;2,14966;2,59766;2,34741;2,35718;41,4562;23,9124;18;630,653;730,669;24,3122;25,5913;30,0001;25,6279;25,4078;8,8835;14,5787;98,1482;24,3172;100;21,9067;99,971;99,6387
81;1749731724;9641,5;20250612 14:35:24;14:35:24;none;;;;1749731724;2,56905E-05;0,025690521;-0,098667684;200,127;254,8353828;25,88007743;20,32410962;0,0027159;2,961124607;0,002714517;0,001696697;0,003988675;24,99299957;24,9003;3,160826527;69,98280556;2,225174519;3,179601763;0,935652007;-1,13295196;15,85226687;1,131816087;15,85511968;-0,089161271;0,025765994;-0,098667684;204,5180497;204,6046242;-2,92274E-05;67,0236983;0,025690521;21,88897511;21,91051212;-5,93511E-08;78,78677453;68;10;1;0;54188,38952;-;-;0;0;#DIV/0!;0;-;-;0;0;#DIV/0!;0,5;0,020993029;-0,098667684;#DIV/0!;-4,700021438;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0499917;0,020993029;0,41993028;0,079786753;6;0,5;0: Broadleaf;2;TRUE;1749731724;200,127;200,055;21,9108;21,8892;200,317;21,3955;700,04;101,456;0,10006;24,9996;24,9003;999,9;0;0;10035;0;0,00990751;0,0721893;204,611;204,532;0,0215492;200,055;21,8892;2,22299;2,2208;19,1289;19,1132;0,0499917;0;0;0;4,66;0,0499917;-1,07;2,17;34,875;40;37,5;39,937;37,375;0;0;0;1749731722;0;3,611153846;-1,248205142;-0,532649662;-1,146153846;15;0;--:--:--;0;0;0;0;0;0;0;0;0;0;0;-0,092517328;-0,083387044;0,023055567;1;0,002981068;4,09098E-06;0,000112341;1;2;2;2/2;3,32685;2,83443;0,0534042;0,0538525;0,11393;0,116193;26153,8;29248,1;27293,4;30748,1;33398,9;35664,2;41784;44419,9;2,23378;2,29588;0,0448108;0;24,1646;999,9;50,2;34;26,4392;63,7455;17,8005;2;-0,139419;0,2629;20,2135;5,20495;11,9381;4,99352;3,291;1580,6;6457,1;9999;11;1,86226;1,8672;1,86859;1,86318;1,86689;1,86188;1,86249;1,86472;0;0;0;0;00000000;iiiiiiii;off;off;off;off;0;100;100;-0,19;0,5153;-0,397697078;0,001218779;-9,91736E-07;4,31398E-10;-0,059978091;0,004864177;0,001046926;-8,22577E-07;3;2181;0;24;29162195,4;29162195,4;0,721436;2,73682;2,14966;2,59644;2,34741;2,30713;41,3001;23,9124;18;629,5;731,304;24,3021;25,6036;30,0002;25,6343;25,4142;14,4494;14,5787;97,7778;24,3017;200;21,9067;99,9699;99,6378
82;1749731845;9762;20250612 14:37:24;14:37:24;none;;;;1749731845;2,00558E-05;0,02005585;0,096494069;299,896;223,1021104;22,65708656;30,45587341;0,002120445;2,965322439;0,002119603;0,001324827;0,003988675;24,99215914;24,8915;3,159167342;69,9464822;2,223714632;3,179165788;0,93545271;-0,88446297;16,91387182;1,205835357;17,23923288;0,177372699;0,02313728;0,096494069;306,6994605;306,6148242;1,71222E-05;67,0236983;0,02005585;21,88002143;21,89683818;-9,82743E-08;78,78677453;69;10;1;0;54312,42242;-;-;0;0;#DIV/0!;0;-;-;0;0;#DIV/0!;0,5;0,020993029;0,096494069;#DIV/0!;4,596481581;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0499917;0,020993029;0,41993028;0,079786753;6;0,5;0: Broadleaf;2;TRUE;1749731845;299,896;300,054;21,8967;21,8773;300,005;21,382;699,917;101,455;0,0997837;24,9973;24,8915;999,9;0;0;10059;0;0,00993809;-0,158325;306,609;306,765;0,0193672;300,054;21,8773;2,22153;2,21957;19,1184;19,1042;0,0499917;0;0;0;3,18;0,0499917;-0,12;2,95;35,562;41,25;38,375;41,812;38,187;0;0;0;1749731843;0;3,2068;6,346153864;8,264615468;-0,668;15;0;--:--:--;0;0;0;0;0;0;0;0;0;0;0;0,116217255;-0,020624487;0,019660711;1;0,002611031;-0,000671232;0,000167242;1;2;2;2/2;3,3267;2,83436;0,0749646;0,075655;0,113875;0,116145;25556,3;28573,5;27291,7;30747,7;33398,9;35665,3;41781,3;44418,7;2,23126;2,29666;0,044021;0;24,1686;999,9;50,3;34;26,4873;63,7155;17,9808;2;-0,137419;0,356586;20,2129;5,20339;11,9381;4,99016;3,291;1584,2;6468,6;9999;11;1,86223;1,86714;1,86859;1,86321;1,86685;1,86188;1,86249;1,86463;0;0;0;0;00000000;iiiiiiii;off;off;off;off;0;100;100;-0,109;0,5147;-0,397697078;0,001218779;-9,91736E-07;4,31398E-10;-0,059978091;0,004864177;0,001046926;-8,22577E-07;3;2181;0;24;29162197,4;29162197,4;0,98999;2,71729;2,14966;2,59766;2,34741;2,36572;41,1964;23,9211;18;627,812;732,116;24,1944;25,6193;30,0002;25,6455;25,4249;19,8279;14,5787;97,7778;24,1957;300;21,9067;99,9635;99,6358
83;1749731965;9882,5;20250612 14:39:25;14:39:25;none;;;;1749731965;3,38304E-05;0,033830424;-0,00774441;400,022;397,4540367;40,36250718;40,62329064;0,003581591;2,96089666;0,003579186;0,002237207;0,003988675;24,97520015;24,8807;3,15713211;69,96990195;2,222682658;3,176626801;0,934449453;-1,491921682;16,47359523;1,176059053;16,16172127;-0,047464687;0,034102729;-0,00774441;408,9627645;408,9691576;0,000100861;67,0236983;0,033830424;21,85844882;21,88682061;-3,15849E-08;78,78677453;67;10;1;0;54184,46727;-;-;0;0;#DIV/0!;0;-;-;0;0;#DIV/0!;0,5;0,020993029;-0,00774441;#DIV/0!;-0,368903914;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0499917;0,020993029;0,41993028;0,079786753;6;0,5;0: Broadleaf;2;TRUE;1749731965;400,022;399,993;21,887;21,8584;400,063;21,3729;699,783;101,453;0,0996412;24,9839;24,8807;999,9;0;0;10034;0;0,00993809;0,028717;408,973;408,932;0,028595;399,993;21,8584;2,2205;2,21759;19,111;19,09;0,0499917;0;0;0;2,53;0,0499917;0,99;1,34;34,5;38,187;36,5;37,625;36,312;0;0;0;1749731963;0;3,842692308;-0,974017181;-6,425982765;1,178461538;15;0;--:--:--;0;0;0;0;0;0;0;0;0;0;0;-0,025530586;-0,057341312;0,040400423;1;0,003306819;0,000427968;0,000131941;1;2;2;2/2;3,32654;2,83399;0,0939841;0,0947998;0,113835;0,116069;25030,1;27981,7;27290,9;30747,8;33399,8;35669,2;41780,4;44419,6;2,23456;2,29686;0,0446022;0;24,1483;999,9;50,4;33,9;26,3969;63,7655;17,7845;2;-0,136819;0,198048;20,2118;5,20459;11,9381;4,9932;3,291;1588,2;6481,1;9999;11;1,8622;1,86716;1,86857;1,86316;1,86682;1,86188;1,86246;1,86464;0;0;0;0;00000000;iiiiiiii;off;off;off;off;0;100;100;-0,041;0,5141;-0,397697078;0,001218779;-9,91736E-07;4,31398E-10;-0,059978091;0,004864177;0,001046926;-8,22577E-07;3;2181;0;24;29162199,4;29162199,4;1,24878;2,7124;2,14966;2,59644;2,34741;2,34131;41,0928;23,9124;18;630,317;732,455;24,3026;25,6344;30,0001;25,658;25,4377;25,0047;14,5787;97,7778;24,3077;400;21,9067;99,9611;99,6371
84;1749732086;10003;20250612 14:41:25;14:41:25;none;;;;1749732086;1,66129E-05;0,016612879;-0,09907734;500,071;581,8605634;59,08444719;50,77920802;0,001762882;2,960828069;0,001762299;0,001101489;0,003988675;24,99763965;24,8893;3,158752665;70,02748441;2,226900467;3,18003779;0,931852198;-0,732627959;17,97368074;1,283352574;18,52839403;-0,080734722;0,016816922;-0,09907734;511,2075643;511,2912121;0,000813615;67,0236983;0,016612879;21,91625685;21,93018545;6,89702E-08;78,78677453;67;10;1;0;54178,97501;-;-;0;0;#DIV/0!;0;-;-;0;0;#DIV/0!;0,5;0,020993029;-0,09907734;#DIV/0!;-4,719535332;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0499917;0,020993029;0,41993028;0,079786753;6;0,5;0: Broadleaf;2;TRUE;1749732086;500,071;500,009;21,9304;21,9163;500,054;21,4142;699,92;101,444;0,0999968;25,0019;24,8893;999,9;0;0;10034,5;0;0,00993809;0,0619812;511,284;511,213;0,0141468;500,009;21,9163;2,2247;2,22326;19,1413;19,1309;0,0499917;0;0;0;2;0,0499917;-1,19;1,43;34,937;40,062;37,562;40,062;37,437;0;0;0;1749732083;0;4,336538462;-4,318974399;-2,94564097;-1,243846154;15;0;--:--:--;0;0;0;0;0;0;0;0;0;0;0;-0,046122024;-0,116025343;0,025970324;1;0,001158598;0,002325228;0,000357282;1;2;2;2/2;3,32671;2,83436;0,110971;0,111922;0,113978;0,116272;24561,2;27453,5;27291,3;30748,9;33394,9;35662,5;41781,2;44421,6;2,23432;2,29752;0,0446349;0;24,1564;999,9;50,5;33,9;26,449;63,6755;17,7564;2;-0,136854;0,260778;20,2134;5,20531;11,9381;4,99356;3,291;1591,8;6492,5;9999;11,1;1,86223;1,86711;1,86859;1,86315;1,86688;1,86188;1,86249;1,86466;0;0;0;0;00000000;iiiiiiii;off;off;off;off;0;100;100;0,017;0,5162;-0,397697078;0,001218779;-9,91736E-07;4,31398E-10;-0,059978091;0,004864177;0,001046926;-8,22577E-07;3;2181;0;24;29162201,4;29162201,4;1,4978;2,7002;2,14966;2,59766;2,34741;2,35474;40,9896;23,9211;18;630,191;733,053;24,3004;25,6331;30;25,6623;25,4398;29,9827;14,2936;97,7778;24,3006;500;21,8987;99,9628;99,6412
85;1749732206;10123,6;20250612 14:43:26;14:43:26;none;;;;1749732206;2,24453E-05;0,022445338;-0,016006467;599,99;601,6856622;61,09591906;60,92373939;0,002379175;2,95716982;0,002378112;0,001486416;0,003988675;24,98902906;24,8847;3,157885766;69,99454955;2,224911121;3,178691962;0,932974646;-0,989839398;17,55290602;1,254785039;17,82184034;-0,01426387;0,021828974;-0,016006467;613,4151278;613,4299212;-0,000195739;67,0236983;0,022445338;21,8926498;21,91146667;-3,31283E-08;78,78677453;68;10;1;0;54072,5632;-;-;0;0;#DIV/0!;0;-;-;0;0;#DIV/0!;0,5;0,020993029;-0,016006467;#DIV/0!;-0,762465828;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0499917;0,020993029;0,41993028;0,079786753;6;0,5;0: Broadleaf;2;TRUE;1749732206;599,99;599,989;21,9114;21,8931;599,92;21,3961;700,022;101,441;0,100258;24,9948;24,8847;999,9;0;0;10014;0;0,00993809;0,00164795;613,431;613,418;0,0182934;599,989;21,8931;2,22272;2,22086;19,127;19,1136;0,0499917;0;0;0;6,71;0,0499917;-5,26;2,11;35,562;41,25;38,375;41,875;38,187;0;0;0;1749732204;0;3,8844;-5,723076821;-2,209999926;-0,726;15;0;--:--:--;0;0;0;0;0;0;0;0;0;0;0;0,006321282;-0,063735407;0,030250742;1;0,002773665;-0,001952062;0,000289474;1;2;2;2/2;3,32682;2,83444;0,126378;0,127459;0,113909;0,116184;24135,5;26973,4;27291,1;30749,1;33397,9;35665,2;41781,6;44420,5;2,23374;2,29804;0,0449121;0;24,1473;999,9;50,6;33,9;26,5051;63,9164;17,6883;2;-0,137748;0,0938845;20,2141;5,20483;11,9381;4,9932;3,291;1595,8;6504,7;9999;11,1;1,8622;1,86714;1,86858;1,86313;1,86686;1,86189;1,86249;1,86466;0;0;0;0;00000000;iiiiiiii;off;off;off;off;0;100;100;0,07;0,5153;-0,397697078;0,001218779;-9,91736E-07;4,31398E-10;-0,059978091;0,004864177;0,001046926;-8,22577E-07;3;2181;0;24;29162203,4;29162203,4;1,7395;2,70264;2,14966;2,59766;2,34741;2,30225;40,9122;23,9211;18;629,727;733,474;24,2627;25,6258;29,9997;25,658;25,4377;34,7858;14,2936;97,7778;24,2928;600;21,9024;99,9631;99,6399
